customer_id,status
19504,Cancelled
18320,Shipped
9031,Pending
10252,Delivered
19396,Cancelled
68,Cancelled
5507,Shipped
3768,Cancelled
4519,Delivered
19646,Cancelled
19289,Delivered
19993,Shipped
17942,Shipped
6983,Delivered
13851,Cancelled
12223,Processing
2501,Shipped
5511,Shipped
3934,Processing
7756,Processing
7445,Cancelled
18622,Cancelled
17070,Pending
15246,Shipped
13907,Cancelled
16221,Pending
5432,Pending
10962,Shipped
6933,Processing
4397,Processing
15770,Cancelled
13352,Pending
19612,Shipped
4821,Pending
1158,Shipped
1403,Delivered
11471,Cancelled
1609,Delivered
10185,Pending
19551,Processing
4645,Pending
10163,Cancelled
6755,Shipped
10318,Shipped
1269,Processing
19849,Delivered
15576,Cancelled
8135,Pending
14147,Pending
5904,Delivered
19149,Shipped
16428,Shipped
1377,Shipped
3894,Cancelled
11912,Processing
17766,Cancelled
3806,Cancelled
3844,Delivered
12238,Cancelled
11654,Shipped
14294,Delivered
5574,Delivered
16054,Shipped
15384,Shipped
3320,Cancelled
12136,Processing
9529,Processing
53,Cancelled
18667,Pending
417,Pending
5504,Cancelled
18409,Pending
2087,Cancelled
17929,Shipped
16246,Shipped
17608,Pending
11887,Cancelled
4938,Cancelled
8180,Delivered
15191,Shipped
15375,Processing
18198,Shipped
13164,Pending
16750,Pending
9478,Delivered
16456,Pending
2424,Processing
12753,Processing
4421,Cancelled
5973,Processing
1816,Processing
16953,Processing
7379,Processing
8541,Shipped
7788,Pending
15252,Cancelled
5399,Cancelled
6040,Cancelled
7317,Processing
10234,Delivered
19536,Processing
6446,Processing
5108,Delivered
14716,Shipped
16566,Cancelled
15719,Pending
18590,Delivered
4248,Processing
18833,Delivered
7207,Pending
14937,Delivered
14188,Delivered
9650,Processing
5477,Processing
588,Cancelled
8685,Shipped
6849,Pending
7696,Cancelled
7909,Shipped
17998,Processing
9465,Shipped
1672,Processing
6047,Cancelled
17563,Cancelled
6153,Cancelled
18186,Shipped
19401,Shipped
15997,Pending
18127,Processing
18934,Shipped
16442,Pending
6608,Pending
14128,Pending
11669,Delivered
5371,Processing
2157,Cancelled
13249,Pending
14154,Processing
291,Processing
17798,Shipped
11653,Pending
5020,Shipped
10010,Cancelled
18183,Cancelled
18371,Shipped
4604,Delivered
2742,Shipped
7991,Shipped
520,Delivered
9398,Shipped
3578,Cancelled
17003,Shipped
10189,Processing
1170,Shipped
16708,Cancelled
713,Shipped
9494,Cancelled
7591,Shipped
18869,Processing
18831,Delivered
9494,Processing
3648,Delivered
11677,Processing
19207,Processing
19344,Delivered
10032,Cancelled
8265,Delivered
5490,Processing
10338,Pending
4030,Pending
16056,Delivered
1709,Shipped
13775,Delivered
3773,Processing
17642,Processing
351,Delivered
15338,Shipped
8936,Processing
17642,Processing
16415,Shipped
8723,Processing
13555,Shipped
4052,Delivered
13321,Pending
16051,Delivered
13477,Cancelled
8855,Delivered
13462,Delivered
13349,Processing
3773,Delivered
10138,Processing
2392,Delivered
13026,Shipped
11591,Shipped
720,Cancelled
756,Cancelled
19315,Cancelled
11391,Pending
5873,Delivered
5870,Pending
19114,Processing
17742,Shipped
14850,Delivered
2070,Pending
5016,Pending
13390,Processing
19829,Cancelled
17281,Delivered
2845,Pending
13146,Processing
17820,Pending
1090,Cancelled
10689,Cancelled
7261,Cancelled
2893,Cancelled
1963,Delivered
6112,Processing
9662,Cancelled
13256,Processing
12427,Delivered
5068,Delivered
2455,Pending
19887,Delivered
6528,Cancelled
10818,Processing
1322,Processing
6522,Cancelled
8841,Cancelled
19428,Cancelled
4663,Processing
473,Processing
4441,Delivered
3339,Delivered
11898,Cancelled
8232,Shipped
5922,Cancelled
3161,Cancelled
2892,Pending
10528,Shipped
8246,Shipped
17811,Pending
2192,Pending
4837,Processing
15120,Shipped
9749,Delivered
19455,Processing
12906,Delivered
916,Shipped
11482,Shipped
9700,Delivered
14124,Delivered
13299,Shipped
1529,Processing
14704,Cancelled
12622,Delivered
15904,Cancelled
10996,Processing
4047,Pending
17771,Processing
17731,Shipped
12695,Delivered
6735,Processing
17606,Cancelled
4,Pending
1182,Cancelled
2467,Cancelled
5073,Cancelled
56,Pending
19915,Processing
8165,Delivered
13884,Pending
3893,Processing
6235,Pending
566,Cancelled
4054,Pending
17969,Shipped
17084,Delivered
13640,Delivered
16295,Shipped
6153,Pending
15964,Pending
14776,Pending
12636,Processing
5879,Delivered
19769,Pending
15640,Processing
4332,Cancelled
18439,Cancelled
4150,Pending
8205,Pending
10147,Cancelled
10276,Pending
15225,Shipped
19649,Shipped
12877,Cancelled
7441,Cancelled
17327,Delivered
11451,Processing
7077,Delivered
17164,Processing
10471,Cancelled
12340,Delivered
19256,Pending
980,Pending
6711,Processing
2414,Delivered
18865,Shipped
14622,Processing
16081,Delivered
395,Shipped
13977,Processing
19503,Processing
9718,Delivered
7309,Shipped
12293,Shipped
3388,Cancelled
13148,Shipped
8503,Processing
11429,Delivered
17503,Delivered
16144,Pending
4511,Processing
1563,Processing
11419,Pending
11067,Pending
3862,Cancelled
1260,Shipped
16725,Shipped
14581,Pending
12428,Delivered
11838,Delivered
913,Processing
14817,Shipped
5707,Cancelled
11584,Shipped
10513,Pending
2983,Processing
9693,Pending
14050,Processing
17364,Shipped
12153,Processing
6265,Shipped
11705,Pending
8127,Processing
7711,Delivered
1399,Cancelled
7085,Pending
4597,Shipped
12390,Pending
17012,Delivered
5562,Cancelled
449,Processing
13277,Shipped
13128,Pending
15634,Delivered
4691,Processing
16296,Cancelled
1196,Delivered
10311,Delivered
6677,Pending
8678,Processing
8896,Pending
12330,Delivered
14135,Processing
16578,Shipped
13640,Processing
4838,Pending
8170,Delivered
3746,Pending
15793,Pending
11847,Delivered
18070,Cancelled
11818,Cancelled
4995,Cancelled
2769,Shipped
1459,Processing
5292,Processing
3448,Pending
2973,Cancelled
15033,Processing
8124,Shipped
4000,Shipped
1092,Delivered
4131,Delivered
10449,Delivered
16158,Cancelled
16014,Delivered
3703,Cancelled
4756,Delivered
7066,Pending
1494,Processing
14372,Delivered
18050,Processing
1696,Delivered
16612,Shipped
7259,Processing
18813,Processing
17504,Cancelled
4888,Delivered
16343,Shipped
12602,Shipped
16524,Processing
13792,Cancelled
4934,Cancelled
2650,Delivered
16848,Processing
2193,Delivered
17538,Processing
16803,Cancelled
15571,Cancelled
16944,Pending
7357,Pending
15337,Cancelled
9253,Shipped
246,Processing
7165,Pending
1004,Pending
15276,Shipped
9860,Shipped
3486,Processing
2889,Delivered
16615,Shipped
11482,Delivered
12505,Cancelled
19467,Shipped
5679,Processing
11116,Pending
16160,Delivered
17790,Shipped
1411,Processing
5385,Shipped
15640,Delivered
1903,Pending
14602,Shipped
9821,Pending
17814,Delivered
14716,Delivered
9017,Shipped
13749,Cancelled
4578,Shipped
17565,Cancelled
14917,Pending
281,Cancelled
3403,Shipped
8333,Cancelled
17296,Processing
11390,Pending
10112,Pending
10378,Cancelled
15083,Cancelled
2986,Delivered
14782,Shipped
13034,Processing
701,Processing
379,Pending
11806,Pending
10697,Shipped
12141,Shipped
2653,Processing
5169,Pending
2352,Shipped
17689,Delivered
11260,Delivered
8699,Pending
5707,Pending
12356,Delivered
10005,Cancelled
1751,Pending
13859,Pending
8847,Shipped
6724,Shipped
19703,Processing
17655,Processing
9256,Processing
9098,Delivered
9355,Pending
1638,Processing
9024,Cancelled
4711,Processing
1532,Pending
19209,Delivered
7364,Processing
7742,Delivered
648,Pending
17539,Delivered
6703,Shipped
7461,Cancelled
13109,Cancelled
19491,Delivered
1391,Delivered
9037,Processing
4799,Shipped
8350,Processing
6997,Delivered
19236,Delivered
14115,Processing
13837,Delivered
8772,Processing
16847,Delivered
11869,Processing
13180,Cancelled
6470,Cancelled
7527,Delivered
10325,Processing
12682,Delivered
2962,Cancelled
13993,Delivered
11068,Shipped
7573,Pending
18567,Processing
4767,Processing
18489,Pending
9335,Cancelled
10135,Delivered
17898,Cancelled
14543,Shipped
11985,Shipped
19210,Pending
4494,Delivered
12099,Processing
10502,Delivered
15526,Pending
3609,Delivered
876,Shipped
15788,Processing
19109,Delivered
19473,Shipped
10127,Shipped
12321,Cancelled
16487,Pending
11712,Delivered
19425,Delivered
2312,Delivered
8840,Delivered
910,Pending
19629,Delivered
3337,Delivered
19089,Processing
511,Pending
15028,Shipped
17836,Pending
11558,Processing
1000,Delivered
2302,Pending
6624,Cancelled
6831,Cancelled
8982,Delivered
2217,Processing
11775,Processing
10392,Delivered
6076,Delivered
228,Delivered
13556,Shipped
6978,Cancelled
1030,Cancelled
2424,Shipped
13924,Processing
11013,Shipped
8915,Shipped
2473,Processing
19123,Shipped
8986,Processing
3273,Pending
15682,Cancelled
14845,Delivered
17311,Cancelled
5549,Shipped
13846,Pending
10762,Shipped
7426,Pending
7184,Shipped
4784,Cancelled
4418,Delivered
18803,Delivered
3624,Delivered
15782,Processing
7348,Delivered
12128,Processing
16539,Cancelled
9714,Processing
6856,Processing
16786,Cancelled
16864,Delivered
10654,Pending
7720,Pending
15550,Shipped
16517,Shipped
4670,Cancelled
4497,Pending
19590,Cancelled
11379,Delivered
2927,Cancelled
10725,Cancelled
18912,Shipped
13135,Cancelled
14092,Processing
5940,Pending
12126,Processing
10185,Delivered
8921,Delivered
1417,Pending
1245,Processing
878,Processing
7442,Shipped
7086,Shipped
2016,Delivered
1567,Shipped
1354,Delivered
17495,Cancelled
12932,Cancelled
19442,Delivered
18414,Pending
1297,Cancelled
15884,Shipped
4280,Pending
18509,Cancelled
11581,Processing
7430,Delivered
18402,Pending
15128,Pending
4308,Cancelled
19310,Cancelled
4433,Shipped
5043,Delivered
3124,Delivered
16351,Pending
711,Shipped
8869,Processing
11032,Delivered
1578,Shipped
7701,Processing
10230,Pending
18740,Pending
16228,Cancelled
8622,Cancelled
14020,Shipped
18546,Processing
1205,Cancelled
16257,Cancelled
14427,Delivered
7408,Pending
4468,Cancelled
18397,Cancelled
4170,Processing
1354,Delivered
14943,Shipped
15686,Shipped
19028,Processing
17173,Delivered
8836,Shipped
3884,Shipped
1791,Delivered
9123,Delivered
6121,Pending
14586,Processing
1629,Pending
10776,Processing
13717,Delivered
15310,Processing
12476,Delivered
9495,Processing
9228,Pending
8760,Processing
14283,Processing
10785,Processing
3972,Delivered
10444,Processing
18828,Processing
4320,Shipped
18495,Cancelled
11051,Shipped
19028,Delivered
3535,Shipped
7114,Shipped
12529,Shipped
7833,Shipped
18633,Processing
19552,Cancelled
15912,Shipped
19141,Shipped
12621,Pending
18420,Processing
13679,Delivered
17381,Delivered
11253,Cancelled
12312,Delivered
13141,Shipped
4864,Pending
12780,Pending
19016,Processing
10723,Delivered
687,Cancelled
11721,Delivered
16427,Pending
14317,Delivered
2165,Delivered
5481,Delivered
17254,Delivered
19755,Cancelled
3365,Delivered
7762,Processing
1225,Pending
9012,Shipped
7037,Delivered
15885,Shipped
11519,Delivered
17781,Processing
4153,Delivered
12995,Cancelled
17784,Delivered
7064,Cancelled
6787,Processing
9448,Processing
15912,Delivered
18872,Processing
4696,Shipped
14535,Cancelled
9552,Shipped
18039,Pending
11770,Cancelled
15598,Pending
9729,Delivered
2708,Processing
17562,Shipped
11974,Cancelled
10720,Shipped
9893,Pending
11926,Processing
18672,Pending
1979,Shipped
14733,Cancelled
2509,Pending
13056,Delivered
9457,Shipped
1607,Delivered
14179,Cancelled
5309,Cancelled
18228,Pending
4244,Pending
9453,Pending
19484,Processing
19730,Pending
19796,Pending
9897,Processing
2834,Processing
8522,Processing
12744,Delivered
7253,Delivered
11817,Cancelled
10002,Delivered
8723,Shipped
5744,Processing
1599,Shipped
8783,Pending
962,Pending
5112,Delivered
3217,Cancelled
3132,Pending
8341,Shipped
6388,Cancelled
18150,Pending
6363,Cancelled
7203,Pending
5357,Processing
5986,Cancelled
317,Shipped
14852,Pending
9554,Delivered
13502,Delivered
2992,Cancelled
899,Shipped
19278,Processing
8931,Shipped
11848,Processing
16796,Processing
5928,Processing
13236,Delivered
9444,Cancelled
3910,Cancelled
11679,Cancelled
2180,Pending
4163,Processing
14956,Delivered
10008,Processing
5698,Shipped
19993,Pending
1607,Pending
8584,Cancelled
12567,Cancelled
15315,Shipped
8229,Pending
1796,Cancelled
5126,Processing
10745,Cancelled
6393,Cancelled
12425,Cancelled
8456,Processing
8782,Processing
10977,Processing
18027,Cancelled
11486,Shipped
2822,Pending
5971,Pending
9458,Delivered
8829,Delivered
1318,Cancelled
8730,Shipped
17633,Delivered
367,Processing
16624,Pending
8995,Shipped
12822,Delivered
5583,Cancelled
5988,Delivered
9807,Cancelled
11017,Shipped
12134,Pending
4450,Processing
19789,Pending
11839,Pending
18200,Processing
5233,Delivered
11622,Delivered
16094,Pending
9780,Delivered
17349,Pending
5334,Shipped
17538,Pending
19475,Shipped
11835,Cancelled
7052,Processing
18557,Delivered
7115,Pending
508,Cancelled
847,Shipped
9157,Pending
12307,Pending
347,Pending
10751,Shipped
1729,Delivered
7358,Processing
9294,Processing
13398,Delivered
16643,Delivered
5783,Pending
9796,Pending
5123,Cancelled
19285,Delivered
13284,Shipped
16381,Delivered
13808,Pending
13880,Processing
14333,Delivered
14051,Pending
7251,Processing
9167,Shipped
19996,Cancelled
16970,Shipped
9185,Processing
12337,Delivered
16268,Cancelled
2184,Processing
1599,Processing
1670,Shipped
1138,Processing
7557,Cancelled
4718,Processing
13337,Delivered
2325,Cancelled
7053,Shipped
6011,Shipped
13356,Pending
9057,Delivered
18188,Delivered
3252,Delivered
2818,Processing
17214,Cancelled
13989,Cancelled
6904,Processing
12676,Shipped
12004,Shipped
12837,Pending
7639,Delivered
944,Processing
11,Cancelled
199,Shipped
16345,Pending
7789,Pending
16250,Processing
13319,Shipped
19459,Pending
19664,Processing
19846,Cancelled
7265,Pending
1164,Pending
15425,Cancelled
8176,Delivered
6112,Cancelled
17828,Processing
18346,Processing
17048,Pending
10367,Shipped
7793,Pending
470,Delivered
6034,Cancelled
3411,Processing
1376,Pending
18373,Delivered
18814,Cancelled
8342,Pending
9757,Shipped
5893,Processing
15456,Pending
9830,Pending
7524,Cancelled
6094,Processing
13301,Processing
2153,Processing
3339,Shipped
13284,Cancelled
496,Processing
6797,Shipped
16220,Processing
292,Pending
6649,Cancelled
10392,Delivered
18646,Processing
4571,Delivered
6931,Pending
12532,Processing
18867,Processing
11054,Delivered
3292,Pending
985,Pending
2706,Delivered
754,Delivered
16056,Processing
15937,Cancelled
16060,Processing
4632,Processing
8088,Shipped
3268,Shipped
7492,Processing
11218,Shipped
10825,Shipped
14713,Cancelled
4727,Shipped
2510,Delivered
929,Pending
11656,Delivered
15445,Cancelled
2012,Delivered
9171,Shipped
6786,Pending
9858,Cancelled
5533,Processing
15928,Shipped
15175,Shipped
18768,Delivered
8339,Processing
16689,Processing
14664,Cancelled
4003,Pending
18871,Cancelled
18127,Pending
15764,Shipped
11763,Delivered
15436,Cancelled
10528,Delivered
7726,Pending
10409,Delivered
7818,Processing
9748,Cancelled
3109,Shipped
14531,Pending
5381,Shipped
18586,Pending
1227,Pending
16717,Delivered
10515,Shipped
13260,Delivered
11805,Shipped
757,Pending
1291,Cancelled
3194,Processing
18206,Cancelled
8702,Shipped
2379,Cancelled
19137,Processing
13916,Processing
6889,Delivered
14999,Processing
18589,Pending
14358,Cancelled
15863,Cancelled
11269,Delivered
7939,Shipped
12187,Delivered
5556,Pending
1619,Processing
6848,Delivered
6824,Pending
8517,Cancelled
7267,Delivered
10862,Pending
8397,Cancelled
19952,Cancelled
13148,Delivered
15808,Pending
217,Pending
11237,Shipped
14686,Shipped
18089,Shipped
2584,Processing
3967,Pending
13802,Shipped
5499,Pending
17447,Delivered
8883,Delivered
7605,Shipped
4592,Cancelled
17268,Cancelled
412,Pending
4238,Delivered
10254,Shipped
2714,Pending
15567,Shipped
12690,Delivered
2831,Shipped
3197,Shipped
14279,Pending
19179,Shipped
273,Pending
11756,Processing
16583,Processing
1122,Pending
10918,Pending
15814,Shipped
7534,Shipped
7831,Shipped
3621,Delivered
4189,Shipped
12271,Processing
9073,Processing
15017,Processing
11216,Pending
4658,Delivered
4914,Processing
3518,Shipped
11005,Processing
14914,Shipped
297,Shipped
2974,Processing
15391,Processing
5089,Pending
7037,Cancelled
4178,Processing
10261,Delivered
15566,Processing
12613,Cancelled
7912,Delivered
3290,Processing
2227,Processing
10793,Pending
9158,Cancelled
17009,Pending
8724,Processing
147,Pending
7390,Delivered
8369,Pending
2141,Shipped
15045,Shipped
8483,Pending
19623,Pending
3315,Pending
5196,Processing
4740,Processing
185,Cancelled
19722,Delivered
18354,Cancelled
10902,Pending
519,Processing
12128,Delivered
11825,Shipped
14056,Pending
13401,Shipped
4574,Cancelled
8647,Processing
1603,Shipped
17458,Pending
3457,Delivered
8285,Delivered
15406,Delivered
885,Shipped
9377,Processing
4767,Delivered
19685,Processing
4027,Shipped
12859,Processing
2029,Processing
957,Shipped
12356,Shipped
17602,Delivered
5541,Pending
1077,Pending
13689,Shipped
4033,Cancelled
9064,Shipped
18881,Cancelled
876,Pending
15577,Delivered
12111,Processing
17852,Shipped
12642,Cancelled
917,Cancelled
19142,Cancelled
15576,Delivered
16103,Shipped
7407,Cancelled
3832,Pending
16360,Cancelled
7530,Processing
8052,Delivered
12539,Cancelled
11203,Pending
12718,Shipped
714,Delivered
1083,Pending
10838,Shipped
14385,Pending
9371,Pending
5510,Shipped
6889,Shipped
2638,Delivered
8605,Shipped
15075,Cancelled
9759,Cancelled
5635,Cancelled
7192,Pending
11642,Delivered
19015,Delivered
11717,Processing
4068,Delivered
2116,Pending
13340,Pending
16641,Pending
12421,Delivered
8458,Cancelled
14090,Delivered
16998,Processing
11488,Shipped
8661,Delivered
11301,Shipped
10233,Shipped
1989,Shipped
18720,Cancelled
6293,Cancelled
12361,Processing
476,Pending
18172,Cancelled
16687,Cancelled
19618,Cancelled
7568,Cancelled
18225,Pending
1071,Cancelled
13326,Processing
14046,Processing
9609,Shipped
84,Cancelled
12420,Delivered
3263,Shipped
13452,Shipped
9680,Processing
9492,Delivered
1611,Processing
5348,Delivered
18386,Delivered
7408,Shipped
3671,Cancelled
12474,Delivered
13347,Shipped
427,Cancelled
17398,Shipped
15292,Shipped
19359,Processing
16600,Delivered
10858,Processing
9518,Processing
8171,Cancelled
10103,Cancelled
18330,Shipped
10679,Processing
16642,Pending
11885,Shipped
16302,Pending
908,Delivered
11289,Processing
12239,Processing
8022,Processing
8037,Shipped
10471,Delivered
9909,Processing
3168,Processing
12380,Shipped
13942,Shipped
19480,Pending
12639,Delivered
3593,Shipped
5576,Processing
7270,Pending
5429,Processing
4411,Delivered
19766,Cancelled
8949,Processing
7599,Cancelled
16655,Processing
969,Delivered
447,Pending
15473,Processing
8353,Processing
13127,Delivered
2865,Shipped
8133,Cancelled
17856,Shipped
17367,Cancelled
2571,Delivered
9167,Shipped
5096,Cancelled
2912,Cancelled
6513,Cancelled
13075,Shipped
14517,Shipped
1398,Cancelled
1248,Processing
11854,Delivered
16496,Cancelled
10917,Processing
9104,Processing
1331,Delivered
8236,Pending
17931,Cancelled
9809,Processing
6981,Delivered
17326,Delivered
12012,Processing
6763,Processing
19877,Cancelled
6327,Pending
1619,Cancelled
12536,Pending
14383,Cancelled
9319,Shipped
18707,Delivered
19731,Cancelled
12441,Pending
922,Cancelled
15618,Shipped
12326,Shipped
8824,Delivered
1444,Shipped
4760,Pending
9562,Cancelled
14904,Shipped
18089,Delivered
14920,Processing
9046,Cancelled
4281,Shipped
11164,Shipped
8250,Cancelled
6691,Pending
16477,Pending
14498,Pending
12637,Pending
1837,Pending
11234,Cancelled
7043,Delivered
11072,Shipped
12086,Shipped
470,Pending
2754,Cancelled
7380,Pending
19399,Processing
6369,Shipped
1808,Processing
12549,Processing
12846,Cancelled
18277,Processing
19156,Shipped
13356,Processing
17648,Delivered
6687,Delivered
5841,Pending
14820,Delivered
11162,Processing
15325,Cancelled
12125,Shipped
15237,Processing
10256,Delivered
6131,Cancelled
399,Pending
998,Shipped
11768,Shipped
15070,Delivered
3630,Cancelled
4758,Shipped
14525,Shipped
1109,Processing
1371,Pending
11990,Processing
14297,Processing
9141,Shipped
15748,Delivered
14075,Cancelled
3623,Pending
2000,Shipped
9040,Cancelled
6784,Shipped
9666,Shipped
2417,Processing
4735,Pending
8434,Shipped
18383,Delivered
19745,Shipped
1111,Delivered
3052,Cancelled
10522,Pending
4674,Shipped
16568,Cancelled
6816,Pending
10339,Pending
15962,Cancelled
10925,Delivered
15043,Processing
5104,Processing
5026,Pending
18356,Pending
11290,Processing
5512,Delivered
8940,Pending
15069,Delivered
5957,Delivered
9427,Delivered
7374,Delivered
15087,Delivered
13468,Delivered
17915,Shipped
16486,Shipped
4439,Cancelled
240,Cancelled
9164,Shipped
6195,Pending
6898,Processing
15399,Shipped
5058,Delivered
14711,Cancelled
6950,Delivered
13826,Processing
14952,Cancelled
8309,Processing
19540,Shipped
2823,Shipped
16472,Delivered
11715,Cancelled
14345,Processing
10715,Processing
9464,Processing
18778,Processing
16227,Cancelled
7045,Delivered
17719,Processing
18582,Delivered
3944,Pending
14649,Cancelled
17831,Delivered
16680,Cancelled
6270,Processing
8439,Cancelled
10704,Delivered
13376,Delivered
10475,Processing
9190,Cancelled
11814,Delivered
5683,Pending
13175,Shipped
3085,Pending
6125,Shipped
6040,Pending
5233,Cancelled
19721,Pending
1630,Processing
19844,Cancelled
12000,Cancelled
15906,Processing
4989,Pending
14904,Pending
3998,Cancelled
6109,Pending
3275,Cancelled
2566,Delivered
158,Cancelled
7866,Processing
6095,Processing
18566,Processing
3305,Delivered
12591,Pending
6344,Processing
6649,Shipped
11822,Delivered
3137,Processing
3685,Delivered
17545,Shipped
12534,Pending
15590,Processing
6440,Processing
15966,Cancelled
18287,Shipped
2425,Processing
13396,Shipped
9022,Pending
4176,Delivered
12948,Delivered
13103,Cancelled
16899,Cancelled
6134,Pending
12643,Delivered
8443,Pending
2475,Processing
2106,Processing
18926,Cancelled
7907,Shipped
4947,Cancelled
1974,Processing
16811,Shipped
9134,Processing
2915,Pending
16296,Delivered
4165,Cancelled
1365,Cancelled
17052,Pending
7413,Cancelled
1888,Shipped
14810,Delivered
6095,Shipped
13167,Shipped
15074,Processing
9668,Shipped
5771,Cancelled
19176,Delivered
8611,Processing
9513,Processing
3354,Pending
4573,Pending
14435,Delivered
3442,Shipped
181,Pending
8650,Shipped
19766,Cancelled
1456,Shipped
364,Pending
7118,Shipped
9064,Processing
9838,Shipped
18,Delivered
18138,Delivered
5842,Processing
6703,Shipped
18683,Cancelled
8058,Processing
11350,Shipped
2856,Shipped
12904,Shipped
10638,Pending
5109,Shipped
17450,Processing
13133,Shipped
17053,Cancelled
10734,Delivered
9025,Processing
19776,Cancelled
8362,Processing
2374,Shipped
16288,Pending
3343,Cancelled
4011,Cancelled
2266,Pending
1230,Cancelled
9735,Processing
15384,Shipped
14130,Processing
5432,Processing
15197,Shipped
248,Processing
1825,Pending
7538,Processing
6452,Cancelled
7171,Shipped
3210,Pending
2824,Processing
11067,Pending
10684,Shipped
3245,Shipped
12420,Pending
16606,Processing
15518,Shipped
18305,Cancelled
10308,Pending
3512,Shipped
17885,Pending
19968,Cancelled
12454,Pending
14056,Shipped
13396,Pending
8521,Processing
19475,Processing
215,Delivered
5369,Pending
17101,Shipped
10909,Processing
582,Pending
12804,Shipped
17004,Processing
1490,Processing
10183,Cancelled
3397,Shipped
3950,Delivered
8350,Pending
7065,Pending
4373,Processing
17942,Shipped
12374,Pending
16219,Cancelled
6945,Shipped
13631,Processing
11243,Processing
636,Delivered
15322,Delivered
2090,Processing
4320,Shipped
5245,Pending
19942,Pending
1595,Delivered
15414,Delivered
6760,Shipped
1183,Pending
2797,Cancelled
11875,Cancelled
7532,Delivered
18276,Cancelled
6568,Shipped
6134,Pending
11799,Delivered
5974,Delivered
1840,Delivered
1249,Cancelled
9605,Pending
10348,Delivered
16723,Pending
13541,Pending
18042,Shipped
18217,Delivered
4811,Shipped
15999,Cancelled
3619,Processing
2990,Processing
5952,Cancelled
19566,Pending
5652,Cancelled
5614,Delivered
7437,Cancelled
18851,Cancelled
5826,Delivered
3638,Shipped
7748,Cancelled
16428,Pending
15164,Pending
14527,Processing
12902,Cancelled
14866,Pending
16381,Cancelled
19347,Shipped
8171,Pending
1819,Cancelled
17875,Cancelled
18773,Delivered
4435,Delivered
19486,Delivered
635,Cancelled
17496,Pending
11180,Shipped
7534,Processing
920,Pending
5528,Delivered
18652,Shipped
16907,Processing
1127,Processing
19559,Pending
5984,Processing
18316,Cancelled
15294,Processing
16235,Delivered
16594,Cancelled
6687,Processing
2987,Processing
12924,Pending
18650,Processing
16306,Delivered
3760,Shipped
14681,Shipped
19176,Shipped
13808,Delivered
5178,Processing
2060,Processing
3296,Shipped
16012,Delivered
13241,Cancelled
4169,Shipped
18149,Cancelled
7913,Processing
9591,Processing
16607,Pending
2928,Processing
1743,Pending
371,Shipped
8856,Shipped
9146,Delivered
5430,Shipped
3088,Cancelled
11705,Shipped
15572,Processing
13426,Cancelled
15297,Delivered
4202,Shipped
18945,Delivered
13225,Cancelled
154,Shipped
1387,Pending
13364,Pending
19821,Delivered
14796,Pending
5311,Processing
25,Shipped
5363,Delivered
15877,Shipped
8524,Processing
3353,Cancelled
13245,Pending
7852,Pending
7837,Processing
4,Cancelled
11546,Shipped
1,Delivered
1834,Shipped
15438,Delivered
2207,Pending
10658,Pending
13080,Delivered
1587,Processing
16321,Pending
9965,Pending
17973,Cancelled
906,Shipped
19914,Delivered
16616,Cancelled
5067,Processing
1389,Cancelled
3932,Delivered
6677,Shipped
14779,Shipped
8365,Cancelled
18250,Shipped
2032,Delivered
1605,Delivered
19451,Delivered
9067,Cancelled
910,Pending
1339,Processing
19598,Pending
16871,Delivered
18038,Delivered
9843,Pending
19651,Shipped
14788,Cancelled
973,Shipped
19788,Shipped
12721,Pending
3320,Processing
4221,Pending
7333,Processing
6810,Cancelled
3393,Delivered
14621,Pending
4689,Delivered
4460,Cancelled
13030,Processing
4052,Delivered
5662,Delivered
17978,Shipped
11983,Pending
15337,Shipped
212,Cancelled
17300,Pending
8735,Cancelled
9700,Pending
17821,Cancelled
6105,Pending
9100,Delivered
13482,Processing
5312,Delivered
5876,Delivered
17905,Pending
2786,Cancelled
17381,Processing
8828,Processing
9566,Processing
9327,Delivered
14682,Processing
18108,Delivered
5486,Cancelled
1520,Shipped
4907,Pending
19697,Pending
9603,Cancelled
6533,Pending
5469,Shipped
9594,Shipped
15808,Processing
10662,Shipped
17505,Processing
7393,Processing
18697,Delivered
8453,Shipped
9156,Processing
9037,Processing
14819,Shipped
15448,Processing
6877,Cancelled
13415,Shipped
5818,Processing
6982,Delivered
15780,Processing
1344,Delivered
16531,Cancelled
12874,Delivered
9055,Pending
11476,Cancelled
1872,Pending
12492,Processing
4783,Delivered
1435,Delivered
17337,Shipped
8884,Pending
6989,Shipped
8591,Pending
2525,Shipped
4022,Delivered
6734,Delivered
17445,Shipped
3756,Processing
14067,Delivered
7624,Processing
12813,Processing
10452,Shipped
7405,Processing
11850,Cancelled
11650,Shipped
3133,Delivered
12695,Pending
6557,Processing
18131,Shipped
15596,Processing
9029,Cancelled
16866,Cancelled
11662,Processing
10246,Cancelled
10764,Processing
15611,Delivered
8226,Processing
11311,Delivered
1889,Cancelled
17048,Processing
7398,Processing
17166,Shipped
11493,Delivered
1314,Pending
4062,Pending
19345,Processing
3866,Processing
7331,Shipped
16078,Shipped
7676,Shipped
2260,Cancelled
9937,Processing
3978,Pending
956,Processing
11635,Processing
16030,Cancelled
19422,Pending
16707,Processing
10662,Cancelled
3344,Processing
18765,Processing
10221,Cancelled
6517,Processing
6649,Pending
3886,Delivered
13379,Cancelled
12096,Pending
6351,Processing
10643,Pending
