order_id,product_id,quantity,price
11087,2996,12,37204
20310,1477,49,20753
27426,3163,80,23497
15320,3297,74,3480
16109,4710,19,32775
15397,610,87,2158
9476,2266,21,1532
18351,720,63,44880
5954,4948,96,22009
25982,2790,98,43568
15799,4387,69,15771
15560,531,28,40993
25947,3685,56,33737
9555,4387,8,36995
26228,3403,65,41546
22036,4270,84,22621
3935,2648,45,11417
17201,501,80,44369
12373,2126,74,29740
14284,2123,19,16682
4312,4245,93,29414
13281,2183,38,20403
27803,2102,23,7989
23326,2084,24,12753
27244,1141,74,11445
7679,4743,87,28461
27201,495,29,46160
6867,1159,62,27015
13990,3319,57,4448
5905,2092,42,42944
25310,1288,58,13897
26858,712,28,13960
27663,2250,50,17903
10627,225,79,41398
2734,4721,76,47301
52,1493,87,40271
9911,767,31,35203
16898,1965,21,32566
244,2274,64,4546
11922,2614,12,10375
11363,2087,69,31524
13719,3388,36,21922
15941,4806,39,37234
20586,3489,44,16102
28720,377,80,46062
13587,2314,18,33500
24294,4080,71,36724
28469,1735,92,5157
25142,2991,68,13784
28850,4185,30,14509
18347,895,7,27128
14420,2671,90,11962
12054,1384,3,10349
1804,1317,75,7860
28706,3748,29,43190
23228,2815,40,38451
22838,4102,33,39855
21947,2169,65,14348
1465,455,90,31673
12973,2975,82,43982
25050,2442,42,44519
20480,556,36,28188
3238,1084,26,17237
26870,1094,86,27116
27229,1076,82,2944
8587,175,5,40208
8764,4655,21,45143
12516,2408,32,44911
14955,765,63,12702
11199,4724,28,29422
9586,1213,29,6418
805,4296,1,18919
23646,16,6,9229
7253,3149,53,19485
6839,3238,77,6316
21749,3524,56,48852
16571,4636,67,2367
4606,1738,29,11624
8952,1861,55,25009
22002,120,22,15561
10409,2989,99,14745
1703,4291,28,13106
25860,2025,3,37465
24336,3039,45,6321
10898,1737,14,8299
22103,1827,100,15552
11942,3405,24,24614
8414,514,34,11495
26375,112,86,45561
8436,1100,84,30770
10375,600,2,2245
3853,4498,21,31336
9719,850,98,39488
27217,1624,9,20326
22698,1993,13,20354
356,4768,59,24532
22618,1275,31,10535
2624,1156,85,33978
1305,1979,31,20630
6711,1266,43,39947
15208,4999,32,2885
12734,2367,58,24502
8895,835,54,23880
8928,2516,18,31971
618,1895,72,12415
28237,2663,57,2283
25322,902,67,24055
3863,2593,37,34253
11431,3773,24,14113
23315,51,41,46088
9654,2217,63,25966
26324,3921,68,48384
18207,4703,60,36725
23978,2000,24,33212
2470,1771,8,28196
1706,711,97,7368
13545,1023,4,8340
24549,3063,35,45590
6978,3192,80,28815
22683,252,46,6193
11250,4862,1,36464
4735,3218,94,5249
26311,647,74,29458
4382,4149,57,49879
7113,71,50,46065
18230,402,43,11747
6740,3785,45,48183
17351,3680,54,20876
23904,1688,40,2021
15805,3842,18,1216
9922,2686,78,40674
24080,1702,92,21818
11387,2332,7,12868
22458,1005,100,15556
10432,357,32,15390
14302,810,33,39547
13913,522,81,48141
8170,1644,47,21123
6946,4149,3,18255
14238,2247,93,17200
23404,4581,45,9773
19264,68,99,29913
16371,1920,88,34835
27842,213,38,17432
16552,1251,85,47175
11815,1656,53,25691
7052,1639,84,20748
19858,763,96,3708
19559,1499,7,6105
2528,3061,12,9633
18416,997,14,14490
11512,1190,68,5689
5578,1866,92,15361
10808,630,35,28619
5291,3667,94,16219
25193,3354,27,46221
10744,4578,43,8955
28962,3802,98,42600
3808,1018,34,32447
1080,2087,54,24810
12774,3097,26,36223
2579,2221,91,6351
4382,4608,25,43150
18775,1871,96,19743
23187,912,5,41350
22450,4926,16,27416
10930,1186,75,12334
19586,1585,49,9667
6783,964,63,26854
29993,2125,75,39020
17677,3341,53,20911
11935,1525,61,28989
20511,1896,31,21859
18218,4111,33,24101
21418,1258,33,32895
5164,852,94,14877
28869,1368,42,2908
11686,1961,20,2650
26881,847,21,42069
8942,840,96,8576
20287,4770,42,34971
2840,4391,90,2461
16842,2988,55,25491
6009,1132,74,3506
6603,2099,24,3147
19661,1748,95,34358
17001,3356,16,40225
22762,3625,17,23607
6931,4977,43,34467
4313,4928,99,28087
28356,4462,20,29742
3485,1107,7,32979
27365,4604,84,45958
24826,1808,14,46789
27365,2929,83,12210
18992,1735,56,26818
28970,902,4,36949
28134,3025,45,8001
5344,1891,22,5666
23862,2080,22,35070
4813,3850,41,5632
9247,1889,12,39548
9722,2244,8,23769
10735,4676,48,14576
1579,1186,60,32027
12853,848,94,22207
18016,178,12,2349
258,1138,95,41236
24446,2129,89,29400
24420,4275,83,15988
1260,2071,14,37946
3851,2217,52,23368
21551,721,70,29159
9123,1078,52,4512
28784,1454,85,38239
27934,3391,10,25759
13893,2249,87,13344
28985,697,44,30453
16311,331,7,47356
26664,3914,44,49442
6716,4999,40,4674
23768,3900,94,2594
19158,765,12,34447
13994,58,94,46366
25891,1059,56,49498
23286,820,6,36212
6953,1707,63,11861
7739,4246,27,14930
11910,4668,88,45861
9590,449,77,13041
1728,3326,87,32340
13242,2141,50,44972
28063,1868,38,43060
23338,3612,93,48084
1433,1026,25,37603
23157,287,35,38320
28187,1680,13,27471
10354,21,50,25818
12541,3025,83,43191
2683,3312,61,39691
17339,3545,14,38001
28540,2341,25,11970
19949,4408,72,10554
16857,3573,15,13960
5771,578,18,7175
20736,4303,54,49853
2899,2365,85,8326
10320,4546,84,17468
16516,755,1,3904
12875,3187,81,41666
21417,1575,48,5538
28516,439,100,39765
25001,2917,13,15791
9964,4700,92,45203
21523,1857,23,33690
6138,3915,2,6597
9380,1970,75,30209
25134,2583,48,20270
9802,2370,81,24682
29213,793,98,38582
19315,3479,13,34072
13508,4956,42,37263
26326,1525,60,6362
24964,3920,82,20952
23151,4462,80,6290
7794,3012,11,5066
395,163,100,42627
25444,2171,72,49765
12434,1295,55,40966
860,3736,79,11026
23608,3363,14,22966
17212,4664,19,16942
29043,1864,48,31539
12873,649,67,45792
15307,1277,19,22025
7154,3480,53,30463
29763,3160,25,16320
12091,637,44,15052
17883,1018,8,48654
9214,642,3,19942
19043,4525,84,6735
8505,1159,62,33806
6020,1213,77,18047
5374,3336,36,46155
22042,1523,32,12982
14974,4784,72,44804
4936,2301,21,20862
978,4730,56,46583
22242,4332,68,21552
7600,4364,33,8814
16628,621,60,30706
7895,1698,94,20728
20711,1052,18,28570
15866,4417,15,17168
2420,420,44,24720
6849,2226,94,38419
6979,3033,84,13474
4445,2521,49,19491
25276,599,75,29351
23779,65,79,25871
20501,4479,78,48219
29738,983,30,49778
10045,4344,53,38523
18721,3517,26,48825
5231,231,15,7877
12004,3516,30,14085
19625,1963,77,7991
21679,628,68,23518
25789,2142,20,1889
23904,233,81,48118
25100,922,11,37005
24559,980,6,13253
29588,1892,48,30539
7540,1998,28,17132
13495,942,66,5461
1505,1820,31,2877
18547,2272,64,30680
6046,2053,12,6618
20301,2391,68,28580
4718,467,78,47095
14687,1105,6,18132
13521,16,42,23866
8591,2981,7,32077
12212,3148,41,5853
22947,2234,94,45099
18658,1404,53,2369
2500,370,57,41705
10371,2670,2,45478
10529,925,20,18541
12986,1056,6,29214
7756,2608,85,7917
8907,1006,35,14963
16493,2642,59,40112
10304,4618,38,21034
20109,1993,32,19475
12447,2442,5,16971
27977,1067,4,11807
16767,444,97,33175
883,4142,54,8259
7482,404,71,11483
4748,3810,66,21533
25191,331,41,42965
24974,724,57,12021
7666,225,26,8084
18705,3123,92,22482
18864,741,74,23713
12382,313,19,14373
23657,1959,86,11505
23566,2683,44,43131
20457,1953,76,5765
11674,3868,94,40242
27081,4243,25,1787
6712,3090,98,20351
10024,4292,3,16210
9147,628,12,33869
25575,2504,19,3148
2412,1006,98,36356
23727,1326,14,38921
8130,1363,6,6572
18804,958,21,38585
18883,3247,19,43863
18775,4621,92,30876
9083,541,13,43291
14405,865,88,5458
14823,4446,29,43055
23320,2481,36,38001
24343,156,25,39141
10660,1273,55,13802
27380,448,34,8717
23731,4211,38,8051
6349,1625,12,14620
801,3934,7,36922
16752,291,7,10194
26019,474,30,10539
24105,1433,80,2103
14512,2489,53,39490
27530,2433,37,47206
10010,1033,4,22734
26144,793,85,29678
17696,210,41,49749
9837,4963,49,21905
12243,2995,87,23310
17210,2090,85,11272
6947,3745,38,17540
8339,1201,35,28284
27931,1695,79,27988
14778,4752,21,26129
18701,2127,62,32737
5411,4903,7,19090
7036,795,83,40943
19506,4256,91,1502
22536,3672,45,35859
6141,3248,38,38285
27862,426,67,2370
15725,1191,9,7302
23128,3580,79,15895
26449,4967,15,23981
15685,4300,64,19035
27709,3421,91,44691
7444,3499,3,18028
25716,2549,78,4786
11194,1895,9,28735
5012,2752,5,42584
8892,4058,39,28346
8109,2047,42,11958
10176,2274,88,47126
14943,2860,2,33775
26040,3959,50,26701
6355,474,8,49836
6971,984,63,14185
21182,1970,72,12702
11891,14,73,14582
6017,3057,67,15256
589,2769,38,21391
5082,796,67,14924
20894,2329,66,13579
16127,3291,22,4187
9002,4413,76,17489
7642,2043,35,15821
22991,3024,22,19954
2196,4663,36,15431
27255,2645,64,28229
22925,4220,65,8400
19783,1544,26,34907
16566,2874,1,48373
23359,2271,48,21743
10653,3088,77,36452
10175,446,1,46136
2503,2427,36,16068
19024,2486,72,30772
20834,4272,66,33981
8780,2328,73,37865
16344,2528,1,1109
1162,3297,22,6759
23873,3939,54,38454
1910,4041,11,12921
925,639,14,48361
20065,792,36,36986
22718,3860,90,46055
1257,2301,14,17461
1739,935,92,22433
8473,2354,36,33156
11096,2351,97,40500
6046,512,44,38836
5499,3839,50,4724
8126,4532,2,24226
3308,2087,43,29363
18207,1446,34,41442
24499,3902,67,32617
3586,3565,28,11447
7181,2306,33,24640
1178,3583,28,13507
21062,4407,78,2266
22551,4027,69,37929
21386,1591,92,11089
19188,1434,4,1893
16632,3849,83,12666
16401,2474,16,21740
7579,364,14,41649
7332,1269,54,36292
13294,2915,14,33276
17906,2503,81,13234
12904,962,84,19625
3645,1042,40,40718
20702,2769,5,29004
16587,396,14,14996
16866,3404,86,26231
17928,1883,54,10989
27390,457,45,3042
19476,4676,82,7690
8335,2425,91,2228
18127,4514,21,1955
22744,1858,89,43414
4618,4768,48,25169
29375,3970,8,27460
25314,3107,94,21334
16064,3660,99,28608
10198,297,75,26214
1575,1480,19,35218
15891,1111,79,11294
4919,1544,93,34115
14533,2923,86,47728
18638,1019,84,40283
12996,2745,42,19779
26965,4773,82,12653
12533,3393,95,45224
8915,3551,78,19686
18035,3099,25,46907
25216,3990,70,5454
13940,356,31,1498
29077,3715,67,23885
5000,582,10,16042
10367,2971,97,3019
29805,282,27,48462
7988,562,29,37499
15814,1150,26,11978
12498,3115,25,46619
29648,4935,78,39545
9623,1739,9,4745
10016,1413,79,42254
9428,2050,72,14005
16838,3114,58,43493
11577,1711,8,10381
7326,4706,34,47420
6012,2184,96,25302
29764,483,22,30943
13501,3768,6,39308
28212,851,2,20485
27257,1089,47,31749
7560,4509,87,29939
1741,4348,4,45337
2538,4586,11,25953
14827,3850,61,8467
8614,1537,80,12788
3970,3622,1,3182
865,2133,56,21430
12969,3560,79,8760
20326,1424,9,3857
3346,2514,49,12436
5854,4223,56,29402
21985,1502,64,43962
24583,3844,66,30074
23374,2493,31,7834
28921,1025,83,24432
6558,2421,75,10066
20017,4721,72,13602
17490,1376,100,28728
20451,226,72,13222
3458,700,55,19511
18008,1555,32,16911
20160,3415,100,17835
21280,4657,7,2521
22301,4182,76,40450
15556,613,72,33364
13861,4706,6,25107
1132,603,86,46042
4736,2156,86,4172
22701,3474,65,9935
1031,1400,83,18326
9521,1023,86,29507
7404,2218,16,49329
17305,4825,84,12253
14035,337,8,46900
26830,3090,17,5444
29022,2519,5,1754
4592,4291,1,36961
7482,3253,72,10673
3280,2010,21,37595
18635,2627,15,6734
21003,3282,19,45779
5163,2207,7,23337
14465,2532,5,25001
2314,3251,61,46549
23427,4673,100,20979
20324,3835,84,17256
24497,1020,17,34880
6562,4419,53,21869
13683,3075,73,39234
25454,4961,81,37799
8761,4713,51,26803
21625,4198,2,5221
27698,1358,40,37321
13941,2085,58,39309
16187,1707,82,1182
19965,1986,16,41935
19784,1748,54,17031
6069,1941,44,23896
12425,2785,41,38426
9891,4540,70,23150
23043,663,13,42576
11875,1433,57,6455
19597,2884,100,25804
13998,250,43,44913
28928,3752,33,13145
25757,1942,50,49534
9574,506,17,28928
10731,3296,29,40710
2376,1939,41,11330
28880,344,23,1947
11767,908,3,39436
1208,4687,46,10416
7952,507,31,10984
14085,1446,38,14182
17575,1550,81,7278
12661,4190,46,8386
1680,1061,16,34020
9436,1176,8,28954
21993,1630,9,40497
19896,4319,26,25041
348,4129,27,31852
14187,685,51,17401
26444,4701,31,19633
9713,3303,87,47679
21164,1503,93,37041
15543,143,52,35598
8923,2043,98,42757
12756,564,62,26261
6952,2223,22,34087
397,1317,54,42144
11143,4523,7,15966
15584,3253,7,36063
29980,360,96,42475
568,4273,71,27497
7494,4940,83,15762
11059,4810,20,31215
10405,3413,39,20743
3532,3343,82,8180
6477,1579,93,46813
16515,3503,98,11209
7726,3714,64,9551
21195,2691,3,6962
16588,4845,57,3443
18733,2342,23,39158
22824,856,82,35987
22568,2959,14,42385
12958,2146,10,45816
5336,3101,28,3093
26233,1887,84,49421
7279,1793,39,3075
15702,4349,32,41375
24458,2780,16,15165
626,976,69,36370
21549,4886,54,31839
2074,4153,56,26325
27182,321,78,31943
26725,2853,16,36380
1632,965,36,4680
16162,3085,21,4091
15196,2319,3,28068
13367,1169,7,26578
25077,4824,44,40624
23428,4606,83,7983
13306,3476,90,25085
7295,1269,59,18972
20525,3118,39,49154
18414,4855,27,26515
7659,1874,28,44654
20120,3979,52,25601
14558,30,96,43659
7110,3317,43,41740
6956,1319,3,9820
11625,4404,99,11628
25210,595,30,8005
19610,526,73,42411
16710,535,97,24351
18312,4616,20,17891
14828,2191,59,25338
20556,2675,74,41493
1077,441,58,3511
10284,2506,82,16217
8498,2466,31,28121
17051,1517,89,28985
23818,4849,63,36623
1512,1045,9,36034
3232,1320,55,30475
9485,2198,72,19291
3407,2559,50,35926
9281,3138,50,32847
12635,2938,67,16934
4754,2700,61,9855
11895,3277,77,36563
27270,254,75,32958
26521,4616,69,31918
9056,3361,6,28255
14974,2809,41,3874
27332,1787,98,40388
19383,880,81,38640
1191,4041,88,37386
16742,2695,38,32898
94,587,43,34944
5695,3872,84,21770
29428,419,56,3400
19326,742,10,36005
5319,2677,46,14913
13895,1873,43,34088
3748,3212,93,10622
14298,2490,16,32800
16529,3164,44,42550
13839,2280,63,10877
23440,433,47,45167
23883,3386,40,45399
29653,114,82,32353
10913,2950,64,48830
24443,3871,32,49511
25836,2305,93,10852
22540,3230,9,17559
29280,1488,85,45083
14573,4239,84,13533
11807,3702,60,31475
8845,3910,79,44059
27615,2433,93,30823
17656,4956,14,20054
20930,2402,59,24472
13222,2171,70,40044
17462,3257,17,16500
16324,4355,59,28233
10820,843,78,14087
23353,885,81,16130
9843,1287,62,9897
5612,4603,61,23160
14927,4976,26,44301
1524,1824,5,3245
12150,3431,10,32708
28254,1369,61,39656
25469,901,81,25396
10576,2613,93,43549
18278,3612,78,6048
21645,365,90,6738
22698,2571,96,35654
8871,2391,56,18280
8996,2303,52,49512
6898,2824,70,26252
6178,3530,10,26351
2587,3265,44,23965
1417,4688,3,34122
7555,220,91,36533
17918,2992,81,27468
22846,1709,34,19866
2559,813,73,32533
2346,3448,25,32575
24994,2915,20,36188
7463,1052,67,44633
9557,698,86,48974
6587,2482,5,5957
23650,1658,67,9979
8556,4926,76,23811
11018,524,27,10957
5800,3628,97,9526
24072,2254,34,42185
5511,3662,49,27328
7698,704,80,9833
20165,4947,20,24970
6063,4129,39,4601
28923,1117,65,9900
1319,3999,97,49144
16440,4033,39,7355
22701,485,77,48164
20473,362,36,1798
1988,1023,77,31732
21040,1808,87,49710
20294,643,99,8006
20317,76,87,28098
17655,2584,12,39076
9556,4251,92,14660
2083,3372,68,44536
22855,2102,14,22608
17769,3004,62,15967
1922,676,92,35137
1197,4227,2,11038
12720,450,3,37486
6751,3658,91,18612
22078,2735,54,12121
18126,1643,2,33446
4005,906,39,31005
18954,2001,59,2428
13389,4005,23,7114
7697,2890,28,29268
6887,1769,34,27890
6383,3571,76,28553
16369,3998,42,8274
10844,153,38,4628
15417,4734,90,11868
12601,3019,18,21023
9251,4236,27,38158
204,160,7,21756
16291,2943,10,10580
6322,795,79,39797
2275,409,7,23896
26211,4944,85,30633
14375,2439,96,28017
10373,4211,81,5571
7351,108,6,44694
28297,3310,30,11298
6088,263,8,18566
5523,3304,75,25348
26667,1148,51,35698
17095,1968,92,3252
23904,3453,66,7421
17021,2512,14,18884
16150,3900,35,49729
26590,2249,56,49447
14924,566,65,5167
22645,1606,46,15125
12769,356,79,22550
15093,3741,17,15837
23128,171,96,14420
11295,352,39,43233
14896,3004,75,30895
25098,4500,91,16599
22354,1939,26,21450
19128,3989,75,47589
20698,3590,44,46087
11026,3784,37,36090
13971,2801,1,41726
5011,1366,35,25339
20645,563,67,6648
23541,1364,34,12454
4209,1461,50,10275
514,1161,23,14652
23090,3544,37,21990
4312,140,19,47205
21921,3609,85,7501
28228,3836,84,7284
19756,3078,15,17869
14217,1530,50,39175
22513,444,20,7171
2728,1298,50,24949
19851,1805,8,42543
25232,3659,21,4747
2325,1284,22,18909
24549,3394,71,7943
4803,982,65,12895
28117,3819,71,12393
14141,4360,80,22052
20395,2992,20,20883
24113,3423,42,30829
10285,3872,37,20361
26211,3650,88,12113
10285,4680,85,32265
29362,596,47,34103
1192,1630,88,20700
25125,2211,53,19501
1704,942,79,37310
23789,2585,15,46757
9416,3220,79,24052
11630,1713,39,6272
26331,1272,13,47209
22080,4199,23,34257
6932,4050,40,32230
19288,3255,84,45545
15816,2679,96,1603
1792,4792,51,18557
5018,2986,35,20201
18571,2056,85,19375
1877,2202,34,7868
19824,683,61,23817
1080,50,95,46635
3701,937,74,2880
1922,661,10,18917
14769,3940,22,8917
24221,4625,52,30428
28107,1765,13,46591
376,1355,89,29687
27406,4258,71,23360
8149,376,19,22360
6217,1462,30,7986
4413,2089,14,4789
946,2303,58,6738
11920,2145,61,37925
28600,2810,4,44710
5656,3229,56,39802
20375,170,79,2958
22758,669,58,9901
25654,2930,56,15778
13800,2521,6,45893
4515,744,16,7202
14883,2009,21,48833
28102,517,27,22697
7610,3720,25,23058
26219,2742,64,23395
4066,1486,28,35381
3217,3715,81,2177
20057,2699,82,38282
9471,1468,78,8287
10540,1765,78,37794
26244,2032,8,23992
23357,2701,22,22517
24291,2289,46,25459
4675,4282,75,17774
23980,4080,73,21960
28459,1524,59,9690
11013,2684,20,40108
21957,451,42,39505
13062,438,88,27185
16679,2183,92,27205
5893,2500,68,40660
21258,858,78,46746
10756,2292,31,12064
13042,3919,69,4738
27014,1545,57,44506
23880,4107,70,21014
76,1420,8,13050
19648,3667,96,5460
11486,3954,54,27900
23029,1343,33,48590
23496,4015,3,22052
23436,1819,20,10009
27901,4619,2,25008
6516,4521,11,16168
7677,329,82,28900
16786,1790,21,5202
15682,2644,38,32710
29676,3168,17,20776
24631,1618,76,28550
13508,2990,26,33652
29434,4437,59,18667
1756,873,2,3027
18188,4288,72,4448
20026,2134,27,41454
22718,3763,69,14417
13148,4365,47,18419
14939,1473,19,49573
14770,2388,57,37837
20491,3705,75,8950
1870,4925,99,11616
24259,4561,13,11592
23602,674,90,49024
23381,1146,87,42964
7638,2744,22,47846
12806,3065,65,45309
6017,778,99,36365
24543,274,5,34898
19816,2377,34,9714
17142,3660,97,41451
4609,485,48,43463
20155,510,84,25451
8595,4979,27,44166
15753,2087,66,10773
24666,2259,40,47915
9678,172,8,33296
20568,851,94,42663
7750,2982,99,18617
624,3668,66,38159
19787,138,28,37255
28408,2332,52,11736
26879,3503,80,17613
4857,4580,94,22825
18654,4259,32,49175
23089,3363,50,4111
18601,1919,72,46456
29905,4369,32,1588
3131,229,92,3731
7249,1368,18,30574
11024,4343,8,41437
6625,2038,22,23003
6398,3302,1,5630
15209,1914,72,1679
12365,2983,19,23892
7168,2682,50,38541
24695,2339,23,19151
7829,2609,14,35512
12079,1172,20,34741
25502,3014,17,26709
9406,159,18,11129
16423,452,79,28745
11793,4459,50,10374
14593,879,31,37190
16969,671,66,11958
17544,2849,79,10784
7653,3717,1,45069
17039,4119,83,9509
9689,4302,54,43395
4876,4521,23,30039
8337,1419,67,3030
19569,3986,3,24756
12588,1761,74,47048
11280,3271,96,17511
16275,423,69,7667
4255,2301,45,46000
28218,4982,94,8052
13743,931,54,42402
2232,3360,98,35675
26790,2800,20,40067
12241,3625,9,24734
15717,4579,13,42048
21425,4353,56,7514
20423,4959,36,14311
6064,1988,17,16476
10883,1368,22,48401
23044,856,92,48604
5832,2586,69,25002
10725,1981,25,8367
4004,1608,26,33688
28855,1327,64,35834
17158,2288,6,35121
22511,1553,6,37424
473,4286,57,16551
11543,1921,96,18815
11633,1918,27,40106
29000,3807,49,44794
9976,3237,72,10605
1079,1582,57,31255
20180,4986,82,30718
27361,2192,65,29105
26511,790,42,7229
16181,1232,63,10328
10895,995,94,33474
28483,2069,95,26644
3920,2735,6,31275
13444,2089,68,3217
19822,157,58,29040
7992,3312,20,33385
10279,4141,92,42902
4245,1390,97,36119
15388,1744,84,8115
1366,1078,98,21449
19520,887,95,29947
14390,47,82,12836
8678,580,48,13452
26995,760,77,41388
16137,3266,31,6582
25244,2930,65,32360
6073,1238,92,32961
26040,843,23,2262
2605,3739,45,17816
9700,2294,54,26568
2530,2264,62,44586
16694,372,5,20036
23717,1172,27,29868
7075,660,81,1234
10128,1571,14,24411
29120,553,47,21868
2983,1733,80,9411
28636,4985,55,31900
4297,995,95,4543
18312,2788,24,23370
15510,4568,4,2863
18117,4577,92,11491
24763,4988,34,4171
14465,401,24,4995
26561,509,96,26030
3406,4741,12,37614
13949,1574,95,45338
28857,4803,1,16218
14670,3487,73,15226
3965,3963,5,17625
26429,3427,26,14134
29207,172,70,34558
21523,3894,75,40490
6560,1744,51,17314
10183,4087,3,15085
26698,247,85,8445
4314,4258,3,40414
1596,4003,27,40259
9645,2047,28,25351
7324,120,42,31605
25249,1554,89,45976
11164,1887,21,44376
9829,4110,15,42074
28412,3143,16,40618
23328,108,45,31162
9354,2951,41,27570
27620,4982,21,30425
16905,943,2,30520
4365,4896,13,37528
4091,1226,39,27821
6329,3830,92,30260
1804,2240,8,30609
1434,1345,74,6072
3490,486,75,44382
26682,4231,25,39867
14064,1664,30,2874
24899,231,54,41977
7492,2375,47,15991
8655,2181,86,35628
29246,1666,100,8323
22783,4665,42,38059
13392,3099,68,6390
29228,1893,19,34006
9800,347,32,38482
18030,4427,81,29895
115,3233,96,32636
17594,2846,58,28844
25225,1827,93,1481
11938,1606,29,27618
19890,4652,61,10845
27048,4388,51,5819
20296,1417,68,29484
17020,3099,36,31276
9178,4763,70,15230
1837,3160,63,9411
17008,299,49,17455
12003,647,97,18162
9330,2431,68,42883
12060,1816,97,49836
1465,4347,24,36365
32,2206,96,1887
29805,4008,21,20090
21494,2240,21,36649
15983,1291,32,43325
19968,618,44,45080
11742,1069,24,31479
13644,4677,75,18517
27184,958,77,13417
1701,4578,86,47981
25584,1183,42,16858
25540,901,65,23773
15441,290,5,22954
27037,2044,75,12068
1945,1649,72,18013
15081,3035,100,22948
123,340,3,38275
13879,4245,69,28514
7806,2020,90,43061
1529,3338,82,10540
12922,658,46,20435
6367,2217,52,39207
16022,1038,88,35591
22910,746,82,26789
15088,461,50,13014
16837,3664,53,25149
24073,3034,66,3525
17451,4012,66,42024
8294,417,63,19726
16595,887,79,4916
15850,3924,98,48897
10502,9,95,24237
16492,4805,8,39047
8280,2938,21,41130
1137,3729,83,15465
1754,4657,90,13151
24094,3377,4,27996
20405,1707,19,26205
23777,1825,67,26499
4833,2418,65,30675
20017,752,8,24419
7167,3650,27,49988
9643,2916,74,30312
17024,4157,50,21791
29795,1005,2,27129
11804,1904,52,30060
13701,377,49,21627
18846,4262,12,48040
5195,2024,83,7467
4582,4364,82,13358
7798,4384,34,37552
16900,574,63,29932
19712,1778,63,35608
1774,1117,6,47120
7119,301,63,8626
20811,3153,88,21132
25592,3770,85,49531
8220,3821,39,47331
16295,2500,38,21605
19420,236,47,1141
4486,3988,2,45959
13821,4625,67,10471
23012,2145,60,11575
15911,4794,30,34740
26729,3573,26,15915
12953,486,30,25467
4328,643,7,9839
14574,2174,87,18355
22884,1450,30,12690
20867,1997,71,14717
17312,4897,67,9532
15750,4403,9,2288
9912,4330,40,49566
20916,2920,13,47624
11747,2478,48,44238
706,4230,4,7837
29347,20,1,5845
7485,2017,45,30739
13840,1442,73,9215
22162,1864,70,38352
15908,1365,39,30274
4510,2162,53,44638
10609,981,44,21358
930,1344,41,29426
19294,3665,56,9646
22720,2111,99,40307
20217,2834,46,15918
19766,262,83,42545
22928,2355,33,8716
17583,4810,67,48980
27670,468,83,29673
12519,4868,45,29915
8003,4644,45,16713
7761,4033,20,43710
23283,1180,6,12673
71,3617,50,45785
19763,3445,35,28068
22496,4889,39,7319
25323,3972,41,25567
26215,2034,90,10285
21424,3552,33,23665
22247,1700,21,29848
13494,4086,88,6717
9,3162,20,38107
22757,2456,27,29825
17679,1489,46,39179
24710,302,31,19037
8731,4504,48,22442
6815,2346,16,11231
26999,1169,44,32885
28631,1108,7,5518
19606,2314,14,9659
1136,1615,81,3062
8953,3164,37,48464
19607,4829,20,10433
12141,4364,47,12669
10874,752,4,3114
25064,477,70,14992
24702,2082,74,23166
8913,2694,90,47129
3258,2510,23,29101
26396,1004,91,37945
10171,4671,31,21838
28466,4687,72,48303
9216,1662,79,36947
25806,2808,70,47146
15641,961,7,11423
20452,2750,69,27602
12412,1321,85,12190
22936,1567,83,1347
4938,4683,75,19586
20502,2772,52,40816
28066,358,16,2561
19059,3315,87,7664
25704,3302,86,33969
20717,1101,34,12606
23384,410,16,27866
22739,4463,19,10110
6806,4543,32,15696
13321,754,20,41955
19378,4191,58,7762
26503,3423,37,14382
21392,1884,76,4992
24386,2983,93,43853
20594,3225,7,47102
19357,3140,85,24873
23634,168,66,27033
18201,1304,18,26952
14571,3359,26,38358
8733,2775,98,46080
22757,2940,73,10742
2944,2872,100,35964
21377,1168,48,22266
25223,2895,69,42525
24464,930,2,16511
21515,2571,42,19203
8446,3539,66,33609
27824,481,54,36936
10729,3860,81,4483
22417,292,58,19158
16015,1789,8,20454
3482,4709,38,12280
7673,2876,57,9150
20253,1130,92,33756
26110,601,15,36661
24301,62,81,32716
28306,4422,56,31560
6172,1302,57,43797
25912,1366,14,13783
24311,4753,73,31727
14060,3074,58,39359
13234,1741,83,2258
2850,4426,83,41008
16612,2072,89,40736
15720,4526,37,22553
9465,4632,78,26408
5263,4992,64,26465
19300,4123,68,30389
21481,3002,50,15499
15590,2865,39,8920
6771,897,6,31376
29438,748,71,37224
10830,2830,9,31505
11588,2948,69,27103
4962,87,86,12720
6951,2096,40,14755
15793,561,20,37343
29476,1660,77,21883
2904,2098,50,28819
11069,249,21,7963
28591,606,17,4714
17332,1862,97,29291
11519,1376,9,10036
21072,3305,42,9465
8580,3050,71,3171
14891,1744,13,26439
28609,220,69,1459
26067,1074,13,26329
19459,3065,27,22126
7146,606,32,10244
11026,1504,43,26144
14107,3139,88,9281
26765,4316,72,9389
7474,2166,47,43362
19414,4384,58,38503
24355,928,82,36286
28121,4469,71,20870
15596,1609,2,36008
20758,3027,80,22584
20045,9,30,36332
23065,4780,58,8822
21316,4288,18,44836
14485,2770,94,32852
29007,5,68,25388
12747,620,41,36190
11094,4466,2,20091
24625,3398,49,7252
9516,687,34,36714
18352,4926,10,5192
748,2018,83,17042
12219,36,46,37509
27251,3988,47,3320
6764,3098,73,10289
10559,3461,93,33073
24317,2890,32,3028
